candidate_id,evidence_quality_tier,domain_family,pfam_architecture,protein_name,organism_name,query_appearance_count,total_appearance_count,best_rank,mean_rank,compatible_appearances,mismatch_or_unsupported_appearances,query_fraction
A0A8B0RIU9,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,ent-kaurene synthase (EC 4.2.3.19),Artemisia annua (Sweet wormwood),1,1,46,46.0,0,1,0.004166666666666667
A0A9D4XIZ7,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Terpene cyclase/mutase family member (EC 5.4.99.-),Pisum sativum (Garden pea) (Lathyrus oleraceus),1,1,46,46.0,0,1,0.004166666666666667
A0A9W6S1Q3,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,TIR domain-containing protein,Actinoallomurus iriomotensis,1,1,46,46.0,1,0,0.004166666666666667
A0AAV0HGC7,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,NAC domain-containing protein,Linum tenue,1,1,46,46.0,0,1,0.004166666666666667
A0ABR2DXD9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Hibiscus sabdariffa (roselle),1,1,46,46.0,0,1,0.004166666666666667
A0A0E0B1A0,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Oryza glumipatula,1,1,47,47.0,0,1,0.004166666666666667
A0A171CWA0,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Planomonospora sphaerica,1,1,47,47.0,1,0,0.004166666666666667
A0A1R3GCY9,D_named_predicted,plant_like_classI_II,plant_tps_full,(+)-delta-cadinene synthase (EC 4.2.3.13),Corchorus capsularis (Jute),1,1,47,47.0,1,0,0.004166666666666667
A0A314ZDP3,D_named_predicted,plant_like_classI_II,plant_tps_full,Ent-kaur-16-ene synthase chloroplastic-like,Prunus yedoensis var. nudiflora,1,1,47,47.0,1,0,0.004166666666666667
A0A453A7F1,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Aegilops tauschii subsp. strangulata (Goatgrass),1,1,47,47.0,0,1,0.004166666666666667
A0A482AL43,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,Trans-beta-farnesene synthase,Vitis vinifera (Grape),1,1,47,47.0,1,0,0.004166666666666667
A0ABV3DC26,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase family protein,Streptodolium elevatio,1,1,47,47.0,0,1,0.004166666666666667
A0A066YW49,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Kitasatospora cheerisanensis KCTC 2395,1,1,48,48.0,0,1,0.004166666666666667
A0A067BIM0,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Saprolegnia parasitica (strain CBS 223.65),1,1,48,48.0,0,1,0.004166666666666667
A0A0C9UCE9,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Sphaerobolus stellatus (strain SS14),1,1,48,48.0,1,0,0.004166666666666667
A0A2K2CEW9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Brachypodium distachyon (Purple false brome) (Trachynia distachya),1,1,48,48.0,0,1,0.004166666666666667
A0A6A6GSH9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Viridothelium virens (Speckled blister lichen) (Trypethelium virens),1,1,48,48.0,1,0,0.004166666666666667
A0A804LR14,B_experimental_or_transcript_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Zea mays (Maize),1,1,48,48.0,0,1,0.004166666666666667
A0A8T0X213,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Panicum virgatum (Blackwell switchgrass),1,1,48,48.0,0,1,0.004166666666666667
A0ABD1VEV2,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Vetispiradiene synthase 1,Forsythia ovata,1,1,48,48.0,0,1,0.004166666666666667
A0ACB9MM00,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Melastoma candidum,1,1,48,48.0,0,1,0.004166666666666667
A0A022Y7S1,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,lanosterol synthase (EC 5.4.99.7),Trichophyton soudanense CBS 452.61,1,1,49,49.0,0,1,0.004166666666666667
A0A3S3NAS6,D_named_predicted,plant_like_classI_II,plant_tps_full,"Ent-kaur-16-ene synthase, chloroplastic-like protein",Cinnamomum micranthum f. kanehirae,1,1,49,49.0,1,0,0.004166666666666667
A0A4P8XTR8,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Ruminococcus bovis,1,1,49,49.0,0,1,0.004166666666666667
A0A6J3HQP7,C_homology_named,triterpene_cyclase,osc_domain_fragment,Terpene cyclase/mutase family member (EC 5.4.99.-),Sapajus apella (Brown-capped capuchin) (Cebus apella),1,1,49,49.0,0,1,0.004166666666666667
A0A834ZSG7,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Tetracentron sinense (Spur-leaf),1,1,49,49.0,0,1,0.004166666666666667
A0AAV7E3X9,C_homology_named,plant_like_classI_II,plant_tps_full,Translation elongation factor EF1B beta/delta subunit guanine nucleotide exchange domain-containing protein,Aristolochia fimbriata (White veined hardy Dutchman's pipe vine),1,1,49,49.0,0,1,0.004166666666666667
A0ABC8RZ90,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Ilex paraguariensis (yerba mate),1,1,49,49.0,0,1,0.004166666666666667
A0ABR3IWF1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Hohenbuehelia grisea,1,1,49,49.0,1,0,0.004166666666666667
A0ABZ2KQT2,C_homology_named,triterpene_cyclase,osc_full,Squalene--hopene cyclase,Pendulispora rubella,1,1,49,49.0,1,0,0.004166666666666667
A0A164T7S8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Sistotremastrum niveocremeum HHB9708,1,1,50,50.0,1,0,0.004166666666666667
A0A2W7RGV8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Algoriphagus ratkowskyi,1,1,50,50.0,1,0,0.004166666666666667
A0A4Z0M480,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Mangrovimicrobium sediminis,1,1,50,50.0,1,0,0.004166666666666667
A0A5P1FAA1,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Asparagus officinalis (Garden asparagus),1,1,50,50.0,0,1,0.004166666666666667
A0A818AS38,C_homology_named,triterpene_cyclase,osc_full,Cycloartenol synthase,Rotaria socialis,1,1,50,50.0,1,0,0.004166666666666667
A0A9E7JVA6,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,"Myrcene synthase, chloroplastic",Musa troglodytarum (fe'i banana),1,1,50,50.0,0,1,0.004166666666666667
A0A9P8MW31,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Hirsutella rhossiliensis,1,1,50,50.0,1,0,0.004166666666666667
A0AAE1MAM9,D_named_predicted,plant_like_classI_II,plant_tps_full,Sesquiterpene synthase,Acacia crassicarpa (northern wattle),1,1,50,50.0,1,0,0.004166666666666667
A0AAQ3SEY4,D_named_predicted,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Paspalum notatum var. saurae,1,1,50,50.0,0,1,0.004166666666666667
A0ABR2MZF0,D_named_predicted,plant_like_classI_II,plant_tps_full,Monoterpene synthase,Platanthera guangdongensis,1,1,50,50.0,1,0,0.004166666666666667
A0ACB7HZM8,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Manihot esculenta (Cassava) (Jatropha manihot),1,1,50,50.0,0,1,0.004166666666666667
A0ACC1MB65,C_homology_named,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Trametes sanguinea,1,1,50,50.0,0,1,0.004166666666666667
H8GKJ8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Methylomicrobium album BG8,1,1,50,50.0,1,0,0.004166666666666667
A0A067SS78,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Galerina marginata (strain CBS 339.88),1,1,51,51.0,1,0,0.004166666666666667
A0A0A2L9S1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Penicillium italicum (Blue mold),1,1,51,51.0,1,0,0.004166666666666667
A0A439CYW4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Xylaria grammica,1,1,51,51.0,1,0,0.004166666666666667
A0A498K5Y3,D_named_predicted,plant_like_classI_II,plant_tps_full,Terpene synthase N-terminal domain-containing protein,Malus domestica (Apple) (Pyrus malus),1,1,51,51.0,1,0,0.004166666666666667
A0A5N5DKX4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Lasiodiplodia theobromae,1,1,51,51.0,1,0,0.004166666666666667
A0A6L8VAN8,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,SLH domain-containing protein,Paenibacillus silvestris,1,1,51,51.0,0,1,0.004166666666666667
A0A7M3UPY5,B_experimental_or_transcript_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Adiantum capillus-veneris (Maidenhair fern),1,1,51,51.0,1,0,0.004166666666666667
A0A811PTC8,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Miscanthus lutarioriparius,1,1,51,51.0,0,1,0.004166666666666667
A0A8H4RHW4,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Cudoniella acicularis,1,1,51,51.0,1,0,0.004166666666666667
A0A8T3BWM3,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Dendrobium nobile (Orchid),1,1,51,51.0,0,1,0.004166666666666667
A0AA39XR23,D_named_predicted,bacterial_classI,bacterial_classI,Isoprenoid synthase domain-containing protein,Cercophora newfieldiana,1,1,51,51.0,1,0,0.004166666666666667
A0ABR0CSJ9,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Penstemon davidsonii,1,1,51,51.0,0,1,0.004166666666666667
A0ACC1CCE1,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Pistacia atlantica,1,1,51,51.0,0,1,0.004166666666666667
A0A0F4GSH8,C_homology_named,triterpene_cyclase,osc_full,Terpene cyclase/mutase family member (EC 5.4.99.-),Zymoseptoria brevis,1,1,52,52.0,1,0,0.004166666666666667
A0A136IKF8,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Microdochium bolleyi,1,1,52,52.0,1,0,0.004166666666666667
A0A165VUP9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Neolentinus lepideus HHB14362 ss-1,1,1,52,52.0,0,1,0.004166666666666667
A0A2G9HTP3,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,R-linalool synthase (EC 4.2.3.26),Handroanthus impetiginosus,1,1,52,52.0,0,1,0.004166666666666667
A0A816AJV7,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Adineta steineri,1,1,52,52.0,1,0,0.004166666666666667
A0A8H5IUT5,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Fusarium napiforme,1,1,52,52.0,1,0,0.004166666666666667
A0AA38NYT7,D_named_predicted,bacterial_classI,bacterial_classI,Terpenoid synthase,Lentinula raphanica,1,1,52,52.0,1,0,0.004166666666666667
A0AAV1SKA9,D_named_predicted,plant_like_classI_II,plant_tps_full,Alpha-farnesene synthase,Dovyalis caffra,1,1,52,52.0,1,0,0.004166666666666667
A0AAV8ZXC4,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Acorus gramineus (Dwarf sweet flag),1,1,52,52.0,0,1,0.004166666666666667
A0ABC8RXZ2,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Ilex paraguariensis (yerba mate),1,1,52,52.0,0,1,0.004166666666666667
A0ABD1RZR7,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,S-(+)-linalool synthase,Forsythia ovata,1,1,52,52.0,0,1,0.004166666666666667
A0A084QPD1,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Stachybotrys chlorohalonatus (strain IBT 40285),1,1,53,53.0,1,0,0.004166666666666667
A0A0B0NUB2,C_homology_named,plant_like_classI_II,plant_tps_full,(+)-delta-cadinene synthase (EC 4.2.3.13),Gossypium arboreum (Tree cotton) (Gossypium nanking),1,1,53,53.0,1,0,0.004166666666666667
A0A0M9EY59,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Fusarium langsethiae,1,1,53,53.0,1,0,0.004166666666666667
A0A4S3J6S2,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Aspergillus tanneri,1,1,53,53.0,0,1,0.004166666666666667
A0AA86RYM4,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Sphenostylis stenocarpa,1,1,53,53.0,0,1,0.004166666666666667
A0AAV0JFX1,D_named_predicted,plant_like_classI_II,plant_tps_full,(+)-delta-cadinene synthase,Linum tenue,1,1,53,53.0,1,0,0.004166666666666667
A0AAV5EB47,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Eleusine coracana subsp. coracana,1,1,53,53.0,0,1,0.004166666666666667
A0ABM1LYX8,D_named_predicted,plant_like_classI_II,plant_tps_full,"Ent-kaur-16-ene synthase, chloroplastic-like",Prunus mume (Japanese apricot) (Armeniaca mume),1,1,53,53.0,1,0,0.004166666666666667
A0ABV9C271,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Prenyltransferase/squalene oxidase repeat-containing protein,Dyella halodurans,1,1,53,53.0,1,0,0.004166666666666667
A0A1B1MIY0,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Prenyltransferase and squalene oxidase repeat domain protein,Streptomyces lincolnensis,1,1,54,54.0,1,0,0.004166666666666667
A0A2G2VB98,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,"(-)-camphene/tricyclene synthase, chloroplastic",Capsicum baccatum (Peruvian pepper),1,1,54,54.0,0,1,0.004166666666666667
A0A2G2XCR9,D_named_predicted,plant_like_classI_II,plant_tps_full,5-epiaristolochene synthase (EC 4.2.3.61),Capsicum baccatum (Peruvian pepper),1,1,54,54.0,1,0,0.004166666666666667
A0A453D1D2,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Aegilops tauschii subsp. strangulata (Goatgrass),1,1,54,54.0,0,1,0.004166666666666667
A0A483D000,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,ABC transporter substrate-binding protein,Methanofollis fontis,1,1,54,54.0,0,1,0.004166666666666667
A0A9D5AXT9,D_named_predicted,triterpene_cyclase,osc_domain_fragment,Squalene cyclase N-terminal domain-containing protein,Pisum sativum (Garden pea) (Lathyrus oleraceus),1,1,54,54.0,0,1,0.004166666666666667
A0A9P5K8S6,C_homology_named,bacterial_classI,bacterial_classI,Cytochrome P450 monooxygenase BOT4,Colletotrichum siamense (Anthracnose fungus),1,1,54,54.0,1,0,0.004166666666666667
A0AAD8TLS5,D_named_predicted,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Lolium multiflorum (Italian ryegrass) (Lolium perenne subsp. multiflorum),1,1,54,54.0,0,1,0.004166666666666667
A0ABR2PUY8,D_named_predicted,plant_like_classI_II,plant_tps_full,(+)-delta-cadinene synthase (EC 4.2.3.13),Hibiscus sabdariffa (roselle),1,1,54,54.0,0,1,0.004166666666666667
A0A085ZCK6,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Chryseobacterium luteum,1,1,55,55.0,1,0,0.004166666666666667
A0A087G1V0,C_homology_named,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Arabis alpina (Alpine rock-cress),1,1,55,55.0,0,1,0.004166666666666667
A0A2H5QFF4,D_named_predicted,plant_like_classI_II,plant_tps_full,Terpene synthase metal-binding domain-containing protein,Citrus unshiu (Satsuma mandarin) (Citrus nobilis var. unshiu),1,1,55,55.0,1,0,0.004166666666666667
A0A2P5EXE0,D_named_predicted,plant_like_classI_II+bacterial_classI,bacterial_classI,Squalene/phytoene synthase,Trema orientale (Charcoal tree) (Celtis orientalis),1,1,55,55.0,1,0,0.004166666666666667
A0A3R5SMM9,B_experimental_or_transcript_named,plant_like_classI_II,plant_tps_full,Terpene synthase,Oncidium hybrid cultivar (Orchid),1,1,55,55.0,1,0,0.004166666666666667
A0A8H4T8Y0,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Fusarium gaditjirri,1,1,55,55.0,1,0,0.004166666666666667
A0ABP6I8L9,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Streptosporangium fragile,1,1,55,55.0,1,0,0.004166666666666667
A0ABQ8HH75,C_homology_named,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Xanthoceras sorbifolium,1,1,55,55.0,0,1,0.004166666666666667
A0ACC1N9X9,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Xylaria curta,1,1,55,55.0,1,0,0.004166666666666667
A0A068UH51,D_named_predicted,plant_like_classI_II,plant_tps_full,"DH200=94 genomic scaffold, scaffold_28",Coffea canephora (Robusta coffee),1,1,56,56.0,1,0,0.004166666666666667
A0A0F4YUX0,D_named_predicted,bacterial_classI,bacterial_classI,LysM domain-containing protein,Rasamsonia emersonii (strain ATCC 16479 / CBS 393.64 / IMI 116815),1,1,56,56.0,1,0,0.004166666666666667
A0A1L9RQ05,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Aspergillus wentii DTO 134E9,1,1,56,56.0,1,0,0.004166666666666667
A0A5D2GUI9,C_homology_named,plant_like_classI_II,plant_tps_single_PF03936,Terpene synthase metal-binding domain-containing protein,Gossypium darwinii (Darwin's cotton) (Gossypium barbadense var. darwinii),1,1,56,56.0,0,1,0.004166666666666667
A0A7G1KMJ0,D_named_predicted,triterpene_cyclase,classII_cyclase_single_domain,Squalene cyclase C-terminal domain-containing protein,Nocardia wallacei,1,1,56,56.0,0,1,0.004166666666666667
A0A7J8RZR2,D_named_predicted,plant_like_classI_II,plant_tps_full,Terpene synthase metal-binding domain-containing protein,Gossypium davidsonii (Davidson's cotton) (Gossypium klotzschianum subsp. davidsonii),1,1,56,56.0,1,0,0.004166666666666667
A0A7R9KMA9,D_named_predicted,bacterial_classI,bacterial_classI,Terpene synthase,Medioppia subpectinata,1,1,56,56.0,0,1,0.004166666666666667
A0A835J0T0,D_named_predicted,plant_like_classI_II,plant_tps_full,"Isoprene synthase, chloroplastic (EC 4.2.3.27)",Salix dunnii,1,1,56,56.0,1,0,0.004166666666666667
A0A9P5P830,C_homology_named,bacterial_classI,bacterial_classI,Terpene synthase (EC 4.2.3.-),Rhodocollybia butyracea,1,1,56,56.0,1,0,0.004166666666666667
A0A9R1NLT5,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),1,1,56,56.0,0,1,0.004166666666666667
A0ABM4UFX8,D_named_predicted,plant_like_classI_II,plant_tps_full,"Isoprene synthase, chloroplastic-like",Coffea arabica (Arabian coffee),1,1,56,56.0,1,0,0.004166666666666667
A0ABQ7U0T5,D_named_predicted,plant_like_classI_II,plant_tps_single_PF01397,Terpene synthase N-terminal domain-containing protein,Solanum tuberosum (Potato),1,1,56,56.0,0,1,0.004166666666666667
