Entry,rhea_id,protein_seen,reaction_seen,protein_cluster,reaction_cluster,protein_fold,reaction_fold
MARTS_SEQ_514ba1f63b56002a,MARTS_RXN_68261f5fd64cc84a,False,False,MARTS_SEQ_514ba1f63b56002a,C20_GGPP_like::MARTS_RXN_0429f79d54e93205,2,4
MARTS_SEQ_fdc18ec71020a155,MARTS_RXN_ad8e38949c9e302b,False,False,MARTS_SEQ_fdc18ec71020a155,C20_GGPP_like::MARTS_RXN_1d852b407f95b2b1,3,2
MARTS_SEQ_77c1926e5431255e,MARTS_RXN_c29f1cca3044ee37,False,False,MARTS_SEQ_ca47a0a07fc88509,C20_GGPP_like::MARTS_RXN_c29f1cca3044ee37,3,1
MARTS_SEQ_ca47a0a07fc88509,MARTS_RXN_c29f1cca3044ee37,False,False,MARTS_SEQ_ca47a0a07fc88509,C20_GGPP_like::MARTS_RXN_c29f1cca3044ee37,3,1
MARTS_SEQ_091f144c66fb8437,MARTS_RXN_c29f1cca3044ee37,False,False,MARTS_SEQ_091f144c66fb8437,C20_GGPP_like::MARTS_RXN_c29f1cca3044ee37,2,1
MARTS_SEQ_61fa1b55d25626be,MARTS_RXN_c29f1cca3044ee37,False,False,MARTS_SEQ_61fa1b55d25626be,C20_GGPP_like::MARTS_RXN_c29f1cca3044ee37,4,1
MARTS_SEQ_5b6f281af27707d1,MARTS_RXN_0718113ff7068076,False,False,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_0718113ff7068076,4,1
MARTS_SEQ_5b6f281af27707d1,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,4,0
MARTS_SEQ_42f428afc19a2965,MARTS_RXN_0718113ff7068076,False,False,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_0718113ff7068076,4,1
MARTS_SEQ_42f428afc19a2965,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,4,0
MARTS_SEQ_df3de39c7c173559,MARTS_RXN_0718113ff7068076,False,False,MARTS_SEQ_df3de39c7c173559,C20_GGPP_like::MARTS_RXN_0718113ff7068076,3,1
MARTS_SEQ_4f3ff7df45185d33,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,4,0
MARTS_SEQ_158fca079abf97d7,MARTS_RXN_56f1be1c880d5e55,False,True,MARTS_SEQ_158fca079abf97d7,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,0,0
MARTS_SEQ_158fca079abf97d7,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_158fca079abf97d7,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,0,0
MARTS_SEQ_77765fe3882e350b,MARTS_RXN_0d6dcf3090a1cf2e,False,True,MARTS_SEQ_77765fe3882e350b,C20_GGPP_like::MARTS_RXN_0d6dcf3090a1cf2e,3,3
MARTS_SEQ_2e1d1b52a9cca48e,MARTS_RXN_45fc9f67efee5bba,False,True,MARTS_SEQ_db60d9356f7cc129,C20_GGPP_like::MARTS_RXN_45fc9f67efee5bba,4,0
MARTS_SEQ_cd18e080281db05d,MARTS_RXN_a78f2392f8c21c04,False,False,MARTS_SEQ_cd18e080281db05d,C20_GGPP_like::MARTS_RXN_6b2dcf26c8922a57,1,1
MARTS_SEQ_cd18e080281db05d,MARTS_RXN_769df5ece0f33f46,False,False,MARTS_SEQ_cd18e080281db05d,C20_GGPP_like::MARTS_RXN_4fba5e08211844e3,1,1
MARTS_SEQ_cd18e080281db05d,MARTS_RXN_efd2739d909f2991,False,False,MARTS_SEQ_cd18e080281db05d,C20_GGPP_like::MARTS_RXN_4fba5e08211844e3,1,1
MARTS_SEQ_af9a3be4a713bd37,MARTS_RXN_0718113ff7068076,False,False,MARTS_SEQ_4f3ff7df45185d33,C20_GGPP_like::MARTS_RXN_0718113ff7068076,4,1
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_1c2da1449873c23c,False,False,MARTS_SEQ_9be2dfe63968285c,C20_GGPP_like::MARTS_RXN_1c2da1449873c23c,2,1
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_d51ef41d620fa90e,False,True,MARTS_SEQ_9be2dfe63968285c,C15_FPP_like::MARTS_RXN_d51ef41d620fa90e,2,0
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_2f66322fcd3079e5,False,True,MARTS_SEQ_9be2dfe63968285c,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,2,1
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_a9dae59672a6db7a,False,True,MARTS_SEQ_9be2dfe63968285c,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a,2,2
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_9be2dfe63968285c,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_9be2dfe63968285c,MARTS_RXN_8d064654eda71035,False,True,MARTS_SEQ_9be2dfe63968285c,C10_GPP_like::MARTS_RXN_8d064654eda71035,2,4
MARTS_SEQ_d208e7d96353673b,MARTS_RXN_e266d387018a41d7,False,False,MARTS_SEQ_d208e7d96353673b,C20_GGPP_like::MARTS_RXN_e266d387018a41d7,2,0
MARTS_SEQ_876842bea25aa1c8,MARTS_RXN_237f1c153ad64a02,False,False,MARTS_SEQ_876842bea25aa1c8,C20_GGPP_like::MARTS_RXN_237f1c153ad64a02,1,3
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_9aca0b07537d223f,False,False,MARTS_SEQ_79ac38bfe16c1ab3,C20_GGPP_like::MARTS_RXN_6b2dcf26c8922a57,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_c7f62ba677aef5ac,False,False,MARTS_SEQ_79ac38bfe16c1ab3,C20_GGPP_like::MARTS_RXN_6b2dcf26c8922a57,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_66951c0e7ed9196f,False,False,MARTS_SEQ_79ac38bfe16c1ab3,C20_GGPP_like::MARTS_RXN_4fba5e08211844e3,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_f0fe69f8e0b7d8e9,False,False,MARTS_SEQ_79ac38bfe16c1ab3,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,3,0
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_8d7f7dd54117072a,False,False,MARTS_SEQ_79ac38bfe16c1ab3,C20_GGPP_like::MARTS_RXN_8d7f7dd54117072a,3,0
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_8d064654eda71035,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C10_GPP_like::MARTS_RXN_8d064654eda71035,3,4
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_6701a8c266660d4b,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_12ea767952411492,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_2f66322fcd3079e5,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_9063c0c9ffabebd5,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_d51ef41d620fa90e,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_d51ef41d620fa90e,3,0
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_784e9972f718f138,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,3,1
MARTS_SEQ_79ac38bfe16c1ab3,MARTS_RXN_f7bbe0adf8b8ddb5,False,True,MARTS_SEQ_79ac38bfe16c1ab3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_36d94f10874b7b5e,MARTS_RXN_96dd0e42f0581580,False,True,MARTS_SEQ_5c5c5a35b517c7da,C15_FPP_like::MARTS_RXN_96dd0e42f0581580,2,4
MARTS_SEQ_36d94f10874b7b5e,MARTS_RXN_67805eaea5cd75f4,False,True,MARTS_SEQ_5c5c5a35b517c7da,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,2,3
MARTS_SEQ_36d94f10874b7b5e,MARTS_RXN_f0b6b1822fec7bbf,False,True,MARTS_SEQ_5c5c5a35b517c7da,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,2,3
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_b6faae8ed504914f,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,1,3
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_55a14b5942034dc9,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,1,2
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_77507c68e72eca5f,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_0bc621c08854694f,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_9e4ea3b1a4631521,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_a4e96415200ab234,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_a4e96415200ab234,1,0
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_dd89a5b3606fb5ca,False,False,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_dd89a5b3606fb5ca,1,1
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_8d064654eda71035,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C10_GPP_like::MARTS_RXN_8d064654eda71035,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_faf8834b256f41eb,False,False,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_faf8834b256f41eb,1,1
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_308ae5d61a8d303e,False,False,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_308ae5d61a8d303e,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_363a7d5a8012bceb,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_363a7d5a8012bceb,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_82dc7487f6ef8ea3,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_7e7a4dec11c772f2,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,1,3
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_0f583a4fa8e06eb8,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_0f583a4fa8e06eb8,1,1
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_7e7a4dec11c772f2,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_7e7a4dec11c772f2,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_7345bb901e40f13b,False,False,MARTS_SEQ_cd2c2cfa45ad818a,C15_FPP_like::MARTS_RXN_7345bb901e40f13b,1,4
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_f7cc3793e8fe05f4,False,False,MARTS_SEQ_cd2c2cfa45ad818a,C20_GGPP_like::MARTS_RXN_618cb8d5f98f8d39,1,1
MARTS_SEQ_cd2c2cfa45ad818a,MARTS_RXN_baa96a7e0621b577,False,True,MARTS_SEQ_cd2c2cfa45ad818a,C20_GGPP_like::MARTS_RXN_56f1be1c880d5e55,1,0
MARTS_SEQ_91250eb8e8f24d58,MARTS_RXN_308ae5d61a8d303e,False,False,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_308ae5d61a8d303e,2,4
MARTS_SEQ_91250eb8e8f24d58,MARTS_RXN_f6678ba7c00ddd11,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_f6678ba7c00ddd11,2,3
MARTS_SEQ_00d867ff7bb53cc5,MARTS_RXN_524236d5871c8779,False,True,MARTS_SEQ_2dc140c28c9cc71a,C15_FPP_like::MARTS_RXN_524236d5871c8779,3,2
MARTS_SEQ_1aa4b88ac3a4415d,MARTS_RXN_1b487b81876e118b,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_1b487b81876e118b,2,2
MARTS_SEQ_dc48ddd652014e51,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_6f7920b83f344b78,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_3199e11438087801,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_081cddde5cfec930,2,3
MARTS_SEQ_701e6cc2c1bbbc07,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_b6faae8ed504914f,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,2,3
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_77507c68e72eca5f,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_0bc621c08854694f,2,4
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_1242a365f538e79b,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_1242a365f538e79b,2,1
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_994ba3440a8dbed7,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_994ba3440a8dbed7,2,3
MARTS_SEQ_a4b03be61a341fae,MARTS_RXN_a0be9c90f829e36d,True,True,MARTS_SEQ_9adf7e2b465ef16d,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_cf158f353cb32a91,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_54ce947e1616af93,2,4
MARTS_SEQ_6a7218d9025dffeb,MARTS_RXN_6701a8c266660d4b,True,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_12ea767952411492,2,1
MARTS_SEQ_6a7218d9025dffeb,MARTS_RXN_081cddde5cfec930,True,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_081cddde5cfec930,2,3
MARTS_SEQ_1ed0f914e3383f7f,MARTS_RXN_54ce947e1616af93,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_54ce947e1616af93,2,4
MARTS_SEQ_32834ffcb70bf79d,MARTS_RXN_ea5f048150a727ac,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_484a249db6f91749,2,1
MARTS_SEQ_b93580098652d433,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_37ae123bc29ab533,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_2fa6fe2f44d2a4c3,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_2fa6fe2f44d2a4c3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_2fa6fe2f44d2a4c3,MARTS_RXN_a0be9c90f829e36d,False,True,MARTS_SEQ_2fa6fe2f44d2a4c3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_2fa6fe2f44d2a4c3,MARTS_RXN_f7bbe0adf8b8ddb5,False,True,MARTS_SEQ_2fa6fe2f44d2a4c3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_2fa6fe2f44d2a4c3,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_2fa6fe2f44d2a4c3,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,0,0
MARTS_SEQ_ebae9ee8fe88ddee,MARTS_RXN_b6faae8ed504914f,False,True,MARTS_SEQ_464ba47f5711e5df,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,4,3
MARTS_SEQ_ebae9ee8fe88ddee,MARTS_RXN_994ba3440a8dbed7,False,True,MARTS_SEQ_464ba47f5711e5df,C10_GPP_like::MARTS_RXN_994ba3440a8dbed7,4,3
MARTS_SEQ_ebae9ee8fe88ddee,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_464ba47f5711e5df,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,4,3
MARTS_SEQ_ebae9ee8fe88ddee,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_464ba47f5711e5df,C15_FPP_like::MARTS_RXN_081cddde5cfec930,4,3
MARTS_SEQ_0dd7fdcd3a6837ce,MARTS_RXN_b6faae8ed504914f,False,True,MARTS_SEQ_71aada349df149e5,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,2,3
MARTS_SEQ_0dd7fdcd3a6837ce,MARTS_RXN_994ba3440a8dbed7,False,True,MARTS_SEQ_71aada349df149e5,C10_GPP_like::MARTS_RXN_994ba3440a8dbed7,2,3
MARTS_SEQ_373a5be0fb7db4ca,MARTS_RXN_b6faae8ed504914f,False,True,MARTS_SEQ_373a5be0fb7db4ca,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,3,3
MARTS_SEQ_373a5be0fb7db4ca,MARTS_RXN_994ba3440a8dbed7,False,True,MARTS_SEQ_373a5be0fb7db4ca,C10_GPP_like::MARTS_RXN_994ba3440a8dbed7,3,3
MARTS_SEQ_71aada349df149e5,MARTS_RXN_b6faae8ed504914f,False,True,MARTS_SEQ_71aada349df149e5,C10_GPP_like::MARTS_RXN_b6faae8ed504914f,2,3
MARTS_SEQ_71aada349df149e5,MARTS_RXN_994ba3440a8dbed7,False,True,MARTS_SEQ_71aada349df149e5,C10_GPP_like::MARTS_RXN_994ba3440a8dbed7,2,3
MARTS_SEQ_71aada349df149e5,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_081cddde5cfec930,2,3
MARTS_SEQ_71aada349df149e5,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,2,3
MARTS_SEQ_0519d2155acbab58,MARTS_RXN_784e9972f718f138,False,True,MARTS_SEQ_3cc7a70130d87293,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
MARTS_SEQ_a1b70a79bbc8d0af,MARTS_RXN_081cddde5cfec930,False,True,MARTS_SEQ_71aada349df149e5,C15_FPP_like::MARTS_RXN_081cddde5cfec930,2,3
MARTS_SEQ_dc879900376ec930,MARTS_RXN_a4e96415200ab234,False,True,MARTS_SEQ_6f7920b83f344b78,C10_GPP_like::MARTS_RXN_a4e96415200ab234,3,0
MARTS_SEQ_dc879900376ec930,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_6f7920b83f344b78,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_a2348f41483b65de,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_6f7920b83f344b78,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_a2348f41483b65de,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_6f7920b83f344b78,C10_GPP_like::MARTS_RXN_a4e96415200ab234,3,0
MARTS_SEQ_75d5b4a081f81389,MARTS_RXN_55a14b5942034dc9,True,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_f9fd48ea7c05dd31,MARTS_RXN_8f56554fbb1e0d18,True,True,MARTS_SEQ_6f7920b83f344b78,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,3,0
MARTS_SEQ_f9fd48ea7c05dd31,MARTS_RXN_a4e96415200ab234,True,True,MARTS_SEQ_6f7920b83f344b78,C10_GPP_like::MARTS_RXN_a4e96415200ab234,3,0
MARTS_SEQ_da849545ab6e066c,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_da849545ab6e066c,MARTS_RXN_4ea065b2a78469c4,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,4,0
MARTS_SEQ_da849545ab6e066c,MARTS_RXN_f0b6b1822fec7bbf,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,4,3
MARTS_SEQ_da849545ab6e066c,MARTS_RXN_e7e4baa8593b105a,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
MARTS_SEQ_c423db970e8d28a0,MARTS_RXN_e7e4baa8593b105a,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
MARTS_SEQ_f19a73520d9c0b4b,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,4,0
MARTS_SEQ_f7ae9da052e17251,MARTS_RXN_d51ef41d620fa90e,False,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_d51ef41d620fa90e,2,0
MARTS_SEQ_fc9b58433cf3aad9,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_9adf7e2b465ef16d,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_9adf7e2b465ef16d,MARTS_RXN_55a14b5942034dc9,False,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_55a14b5942034dc9,2,2
MARTS_SEQ_9adf7e2b465ef16d,MARTS_RXN_a4e96415200ab234,False,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_a4e96415200ab234,2,0
MARTS_SEQ_9adf7e2b465ef16d,MARTS_RXN_77507c68e72eca5f,False,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_0bc621c08854694f,2,4
MARTS_SEQ_9adf7e2b465ef16d,MARTS_RXN_9e4ea3b1a4631521,False,True,MARTS_SEQ_9adf7e2b465ef16d,C10_GPP_like::MARTS_RXN_9e4ea3b1a4631521,2,4
MARTS_SEQ_6c362a2ad3356ad4,MARTS_RXN_91d7d339e1488bd0,False,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_6c362a2ad3356ad4,MARTS_RXN_a0be9c90f829e36d,False,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_6c362a2ad3356ad4,MARTS_RXN_8f56554fbb1e0d18,False,True,MARTS_SEQ_ce99bc73a284e945,C15_FPP_like::MARTS_RXN_4e8885af0277ca69,2,0
MARTS_SEQ_6e392114614dd124,MARTS_RXN_96dd0e42f0581580,False,True,MARTS_SEQ_6e392114614dd124,C15_FPP_like::MARTS_RXN_96dd0e42f0581580,3,4
MARTS_SEQ_6e392114614dd124,MARTS_RXN_f0b6b1822fec7bbf,False,True,MARTS_SEQ_6e392114614dd124,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,3,3
MARTS_SEQ_6e392114614dd124,MARTS_RXN_67805eaea5cd75f4,False,True,MARTS_SEQ_6e392114614dd124,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,3,3
MARTS_SEQ_95b0ab339c546d4e,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_95b0ab339c546d4e,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,4,3
MARTS_SEQ_9290703993aea14b,MARTS_RXN_4ea065b2a78469c4,False,True,MARTS_SEQ_37ae123bc29ab533,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4,0,0
MARTS_SEQ_4bb7c1ebe64b9db7,MARTS_RXN_f0b6b1822fec7bbf,False,True,MARTS_SEQ_37ae123bc29ab533,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4,0,3
MARTS_SEQ_4bb7c1ebe64b9db7,MARTS_RXN_e7e4baa8593b105a,False,True,MARTS_SEQ_37ae123bc29ab533,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,0,1
MARTS_SEQ_4bb7c1ebe64b9db7,MARTS_RXN_784e9972f718f138,False,True,MARTS_SEQ_37ae123bc29ab533,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,0,1
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_f5e8b39a2de92b5e,False,True,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d,1,0
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_e2930242d2ecb089,False,True,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_3ae1fc659b1448c6,1,3
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_511719bb8614820e,False,True,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_511719bb8614820e,1,0
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_b0d6adf0f8f25e7b,False,True,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_b0d6adf0f8f25e7b,1,3
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_c1dd43a147d429c7,False,True,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7,1,4
MARTS_SEQ_7b18607bd967dbf1,MARTS_RXN_5ebefc2c594480ea,False,False,MARTS_SEQ_478f2ab09fb7d5ce,C15_FPP_like::MARTS_RXN_5ebefc2c594480ea,1,0
MARTS_SEQ_20887ff95e61f74a,MARTS_RXN_e7e4baa8593b105a,False,True,MARTS_SEQ_05d01759e84a95d8,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5,4,1
